freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db
5180,-102,33,65,395,9,6,48
5180,-102,40,65,395,11,6,48
5180,-102,32,65,395,11,6,48
5180,-102,27,65,395,11,5,47
5180,-102,31,65,395,11,8,48
5180,-102,31,65,395,11,8,49
5180,-102,26,65,395,11,7,48
5180,-102,26,65,395,12,5,47
5180,-102,32,65,395,13,6,48
5180,-102,29,65,395,11,6,48
5180,-102,26,65,395,12,6,48
5180,-102,33,65,395,10,7,49
5180,-102,32,65,395,12,7,49
5180,-102,30,65,395,9,5,47
5180,-102,37,65,395,12,8,48
5180,-102,31,65,395,9,4,47
5180,-102,39,65,395,12,6,48
5180,-102,33,65,395,11,6,49
5180,-102,37,65,395,10,4,48
5180,-102,28,65,395,10,7,47
5180,-102,28,65,395,12,7,49
5180,-102,28,65,395,11,6,48
5180,-102,34,65,395,13,6,48
5180,-102,30,65,395,13,3,49
5180,-102,30,65,395,11,7,48
5180,-102,36,65,395,12,6,49
5180,-102,36,65,395,8,12,47
5180,-102,30,65,395,9,8,44
5180,-102,31,65,395,8,7,44
5180,-102,34,65,395,10,8,45
5180,-102,33,65,395,13,10,45
5180,-102,26,65,395,8,11,46
5180,-102,37,65,395,9,9,45
5180,-102,33,65,395,10,9,45
5180,-102,34,65,395,8,8,45
5180,-102,37,65,395,8,10,45
5180,-102,31,65,395,9,11,46
5180,-102,32,65,395,9,9,45
5180,-102,32,65,395,9,9,45
5180,-102,25,65,395,9,11,47
5180,-102,31,65,395,11,11,46
5180,-102,34,71,390,9,10,49
5180,-102,31,71,390,9,10,50
5180,-102,32,68,392,12,9,47
5180,-102,31,71,389,8,9,48
5180,-102,28,71,389,9,8,47
5180,-102,27,71,389,10,8,50
5180,-102,33,71,389,8,10,49
5180,-102,36,71,389,7,8,48
5180,-102,34,71,389,8,11,51
5180,-102,35,71,389,8,9,50
5180,-102,31,71,389,9,8,48
5180,-102,31,71,389,8,9,50
5180,-102,27,71,389,8,8,48
5180,-102,31,71,389,8,9,50
5180,-102,29,71,389,9,10,50
5180,-102,39,71,389,11,6,53
5180,-102,33,71,389,11,6,53
